order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
3364,CA-2015-139962,12/13/2015,12/20/2015,Standard Class,Dp-13240,OFF-BI-10004738,37.88,2,0,18.94
3366,CA-2014-115161,1/31/2014,2/2/2014,First Class,LC-17050,FUR-BO-10003966,290.666,2,0.15,3.4196
3367,CA-2014-165379,7/9/2014,7/15/2014,Standard Class,BM-11650,OFF-PA-10003072,10.368,2,0.2,3.6288
3368,CA-2014-165379,7/9/2014,7/15/2014,Standard Class,BM-11650,OFF-PA-10002245,14.352,3,0.2,4.485
3369,CA-2015-115511,11/21/2015,11/25/2015,Standard Class,NW-18400,FUR-BO-10002598,141.96,2,0,41.1684
3370,CA-2015-115511,11/21/2015,11/25/2015,Standard Class,NW-18400,OFF-BI-10002225,66.048,4,0.2,23.1168
3374,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,FUR-FU-10002445,28.44,3,0,11.376
3375,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,FUR-CH-10002372,364.41,5,0.1,8.098
3376,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,TEC-PH-10000376,39.96,4,0,10.3896
3377,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,FUR-CH-10002965,361.764,2,0.1,68.3332
3383,CA-2015-130659,12/4/2015,12/9/2015,Second Class,MS-17365,OFF-EN-10004147,17.94,3,0,8.7906
3384,CA-2015-130659,12/4/2015,12/9/2015,Second Class,MS-17365,FUR-CH-10003535,384.174,7,0.1,29.8802
3385,CA-2015-130659,12/4/2015,12/9/2015,Second Class,MS-17365,TEC-PH-10004586,1799.75,5,0,539.925
3392,CA-2014-166471,8/9/2014,8/13/2014,Standard Class,MG-17650,TEC-PH-10001530,1091.168,4,0.2,68.198
3393,CA-2014-166471,8/9/2014,8/13/2014,Standard Class,MG-17650,TEC-PH-10000038,219.168,2,0.2,-43.8336
3394,CA-2014-105340,11/22/2014,11/25/2014,First Class,EH-14185,OFF-BI-10001765,6.928,1,0.8,-11.0848
3399,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,TEC-PH-10002923,36.99,1,0,9.9873
3400,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,OFF-PA-10004359,629.1,6,0,301.968
3401,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,OFF-ST-10001511,193.95,3,0,9.6975
3402,CA-2014-102274,11/21/2014,11/26/2014,Standard Class,DH-13075,OFF-AR-10002833,5.46,3,0,1.4742
3403,CA-2015-129700,5/4/2015,5/5/2015,First Class,LA-16780,FUR-FU-10001940,22.288,7,0.6,-8.9152
3405,CA-2015-152527,10/17/2015,10/17/2015,Same Day,CM-12190,OFF-ST-10003479,77.88,2,0,3.894
3406,US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,FUR-CH-10002965,281.372,2,0.3,-12.0588
3407,US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,FUR-CH-10002965,281.372,2,0.3,-12.0588
3408,US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,OFF-BI-10000145,7.488,8,0.7,-5.2416
3409,US-2014-150119,4/23/2014,4/27/2014,Standard Class,LB-16795,FUR-FU-10002191,22.336,4,0.2,7.8176
3418,CA-2015-151841,4/27/2015,5/2/2015,Standard Class,TC-21475,OFF-AP-10003971,43.56,5,0.2,3.267
3419,CA-2015-151841,4/27/2015,5/2/2015,Standard Class,TC-21475,OFF-SU-10001574,5.84,2,0.2,0.73
3420,CA-2015-150791,9/6/2015,9/13/2015,Standard Class,CC-12430,FUR-CH-10000665,271.764,2,0.1,60.392
3426,CA-2015-153381,9/24/2015,9/28/2015,Standard Class,DE-13255,OFF-BI-10001525,15.24,4,0,6.858
3427,CA-2015-153381,9/24/2015,9/28/2015,Standard Class,DE-13255,FUR-CH-10000988,1408.1,10,0,394.268
3436,US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,OFF-BI-10001670,15.08,2,0.8,-22.62
3437,US-2015-100531,9/27/2015,9/29/2015,First Class,NM-18520,FUR-FU-10003849,24.288,3,0.6,-12.7512
3441,CA-2015-144099,11/29/2015,11/30/2015,Same Day,PO-19195,OFF-BI-10001078,4.304,1,0.2,1.5602
3442,CA-2014-158337,3/11/2014,3/14/2014,Second Class,KA-16525,OFF-PA-10002137,108.92,14,0,49.014
3446,CA-2015-131779,6/12/2015,6/17/2015,Standard Class,LE-16810,OFF-ST-10001505,29.9,5,0,5.083
3450,CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,OFF-AP-10004785,56.65,5,0,24.3595
3451,CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,OFF-ST-10002406,14.97,1,0,4.1916
3452,CA-2014-168592,9/8/2014,9/14/2014,Standard Class,DP-13390,OFF-FA-10002988,4.02,2,0,1.9698
3453,CA-2014-157609,3/16/2014,3/21/2014,Second Class,KN-16705,TEC-PH-10002415,471.92,2,0.2,29.495
3454,CA-2015-153325,3/1/2015,3/2/2015,Second Class,ST-20530,OFF-BI-10004236,58.72,4,0,27.0112
3455,CA-2015-153626,7/9/2015,7/14/2015,Standard Class,EB-13870,OFF-AR-10000657,5.16,3,0.2,0.8385
3463,CA-2015-152611,2/20/2015,2/23/2015,Second Class,KA-16525,OFF-AR-10003903,286.79,7,0,74.5654
3466,US-2015-147242,9/10/2015,9/14/2015,Standard Class,EH-13765,OFF-AP-10003842,61.96,2,0,16.1096
3467,US-2015-147242,9/10/2015,9/14/2015,Standard Class,EH-13765,FUR-BO-10004695,361.96,2,0,83.2508
3468,US-2015-147242,9/10/2015,9/14/2015,Standard Class,EH-13765,OFF-PA-10003039,278.82,9,0,125.469
3470,CA-2015-100888,4/6/2015,4/10/2015,Standard Class,MH-17455,OFF-PA-10001019,47.952,3,0.2,16.1838
3478,CA-2014-143385,8/31/2014,9/5/2014,Standard Class,SJ-20500,TEC-AC-10001635,92.52,9,0,18.504
3482,CA-2014-124023,4/7/2014,4/10/2014,First Class,PJ-19015,FUR-FU-10004415,8.96,2,0,2.7776
3483,CA-2014-124688,8/27/2014,8/29/2014,First Class,CC-12610,TEC-PH-10000455,579.95,5,0,168.1855
3484,CA-2014-124688,8/27/2014,8/29/2014,First Class,CC-12610,FUR-FU-10002456,29.12,4,0,12.5216
3485,CA-2014-124688,8/27/2014,8/29/2014,First Class,CC-12610,FUR-TA-10003569,1202.94,3,0,300.735
3489,CA-2015-157322,7/2/2015,7/6/2015,Standard Class,RH-19600,FUR-CH-10004086,408.422,2,0.3,-5.8346
3490,CA-2015-157322,7/2/2015,7/6/2015,Standard Class,RH-19600,FUR-CH-10003774,382.116,6,0.3,-92.7996
3491,CA-2015-157322,7/2/2015,7/6/2015,Standard Class,RH-19600,OFF-ST-10004507,68.6,5,0.2,6.0025
3492,CA-2015-157322,7/2/2015,7/6/2015,Standard Class,RH-19600,OFF-ST-10003208,435.504,3,0.2,48.9942
3493,CA-2015-157322,7/2/2015,7/6/2015,Standard Class,RH-19600,OFF-PA-10000659,11.168,2,0.2,3.7692
3506,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,TEC-PH-10000369,201.584,2,0.2,20.1584
3507,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,OFF-BI-10000756,3.392,4,0.8,-5.088
3508,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,FUR-BO-10001608,193.0656,4,0.32,-19.8744
3509,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,OFF-PA-10001166,15.552,3,0.2,5.4432
3510,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,OFF-PA-10000587,11.648,2,0.2,4.0768
3511,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,TEC-MA-10001972,418.8,2,0.4,-97.72
3512,CA-2014-166863,6/20/2014,6/24/2014,Standard Class,SC-20020,OFF-ST-10004123,509.488,7,0.2,-127.372
3520,CA-2015-124975,6/22/2015,6/25/2015,First Class,MG-17875,FUR-TA-10002645,796.425,7,0.5,-525.6405
3521,CA-2015-168767,4/10/2015,4/15/2015,Standard Class,DM-12955,OFF-BI-10000773,12.832,2,0.2,4.3308
3530,CA-2015-141145,9/17/2015,9/23/2015,Standard Class,DB-13405,TEC-AC-10001465,87.168,3,0.2,10.896
3533,CA-2014-110849,4/18/2014,4/23/2014,Standard Class,JL-15835,TEC-MA-10002859,287.968,4,0.2,97.1892
3534,CA-2014-110849,4/18/2014,4/23/2014,Standard Class,JL-15835,OFF-AR-10002375,13.12,4,0,3.8048
3535,CA-2014-110849,4/18/2014,4/23/2014,Standard Class,JL-15835,OFF-AR-10000657,10.75,5,0,3.5475
3536,CA-2014-110849,4/18/2014,4/23/2014,Standard Class,JL-15835,OFF-FA-10000134,11.62,2,0,3.6022
3538,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,OFF-ST-10000107,83.25,3,0,14.985
3539,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,OFF-LA-10001641,9.45,3,0,4.536
3540,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,OFF-LA-10003121,20.65,5,0,9.499
3541,CA-2014-158771,5/9/2014,5/9/2014,Same Day,SB-20290,OFF-PA-10002689,45.36,7,0,21.7728
3555,CA-2014-120838,3/23/2014,3/26/2014,Second Class,PO-18865,OFF-ST-10000585,330.4,2,0,85.904
3556,CA-2014-120838,3/23/2014,3/26/2014,Second Class,PO-18865,TEC-PH-10003484,604.752,6,0.2,37.797
3576,CA-2015-143532,3/19/2015,3/24/2015,Standard Class,DC-12850,OFF-PA-10001560,14.496,3,0.2,4.8924
3583,CA-2015-121650,12/10/2015,12/16/2015,Standard Class,KD-16495,OFF-AR-10001149,3.9,2,0,1.521
3584,CA-2015-121650,12/10/2015,12/16/2015,Standard Class,KD-16495,FUR-TA-10003569,801.96,2,0,200.49
3585,CA-2015-121650,12/10/2015,12/16/2015,Standard Class,KD-16495,FUR-CH-10004289,191.96,2,0,32.6332
3586,CA-2015-121650,12/10/2015,12/16/2015,Standard Class,KD-16495,OFF-LA-10001045,2.61,1,0,1.2006
3592,CA-2014-154186,12/13/2014,12/15/2014,Second Class,RA-19285,OFF-SU-10001574,2.92,1,0.2,0.365
3597,CA-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,OFF-PA-10000788,15.552,3,0.2,5.4432
3598,CA-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,TEC-AC-10002134,64.704,6,0.2,-4.8528
3599,CA-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,FUR-FU-10002456,17.472,3,0.2,5.0232
3600,CA-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,TEC-PH-10002549,135.516,1,0.4,-31.6204
3602,CA-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,OFF-PA-10002137,12.448,2,0.2,3.89
3603,CA-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,FUR-CH-10004997,657.93,5,0.3,-93.99
3608,CA-2014-163559,9/23/2014,9/28/2014,Second Class,ST-20530,OFF-BI-10002026,139.44,3,0.2,47.061
3609,CA-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,OFF-LA-10001613,6.912,3,0.2,2.5056
3610,CA-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,OFF-ST-10002214,27.096,3,0.2,2.0322
3611,CA-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,OFF-ST-10001128,177.568,2,0.2,-37.7332
3613,CA-2015-110093,12/3/2015,12/8/2015,Standard Class,AB-10255,OFF-PA-10000174,16.448,2,0.2,5.5512
3614,CA-2015-110093,12/3/2015,12/8/2015,Standard Class,AB-10255,TEC-AC-10000171,36.784,2,0.2,10.5754
3623,CA-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,FUR-FU-10002878,142.4,5,0,52.688
3624,CA-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,OFF-BI-10001890,7.16,2,0,3.4368
3629,CA-2014-169726,8/9/2014,8/13/2014,Standard Class,JH-15985,OFF-BI-10004600,2060.744,7,0.2,643.9825
3643,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-BI-10004632,487.984,2,0.2,152.495
3644,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-AR-10001725,47.3,2,0,12.298
3645,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-AR-10004269,4.13,1,0,1.1564
3646,CA-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-BI-10003007,155.12,5,0.2,50.414
3647,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,OFF-PA-10002195,6.48,1,0,3.1752
3648,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,OFF-SU-10002522,15.52,4,0,4.5008
3649,CA-2015-168459,11/22/2015,11/27/2015,Standard Class,MC-17275,OFF-BI-10003712,2.946,2,0.7,-2.0622
3650,CA-2015-168459,11/22/2015,11/27/2015,Standard Class,MC-17275,OFF-FA-10004854,55.104,6,0.2,18.5976
3658,CA-2015-128083,3/12/2015,3/17/2015,Standard Class,EB-13750,OFF-EN-10004030,8.688,3,0.2,2.9322
3659,CA-2015-128083,3/12/2015,3/17/2015,Standard Class,EB-13750,FUR-FU-10003194,30.88,4,0.2,3.86
3660,CA-2015-128083,3/12/2015,3/17/2015,Standard Class,EB-13750,FUR-FU-10001731,6.408,3,0.2,1.4418
3665,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-LA-10001569,27.888,7,0.2,9.0636
3666,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-BI-10001132,6.456,4,0.7,-4.5192
3667,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,TEC-PH-10003095,52.68,3,0.2,19.755
3668,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-SU-10000432,13.88,5,0.2,-2.6025
3669,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,TEC-AC-10004227,103.92,10,0.2,-18.186
3670,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-LA-10004409,11.52,5,0.2,3.744
3671,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-PA-10001569,10.368,2,0.2,3.6288
3672,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-ST-10001031,39.072,3,0.2,2.9304
3677,CA-2015-156440,12/5/2015,12/9/2015,Standard Class,MH-17620,FUR-FU-10004090,44.46,2,0,14.6718
3678,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-FA-10002763,15.8,4,0,5.056
3679,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,TEC-MA-10002428,464.97,3,0,209.2365
3680,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,FUR-FU-10002918,181.96,2,0,20.0156
3681,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-LA-10000476,12.39,3,0,5.6994
3682,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-BI-10002854,84.09,3,0,42.045
3683,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-AR-10002987,79.36,4,0,32.5376
3684,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-BI-10004001,153.36,9,0,70.5456
3685,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-BI-10001634,43.68,6,0,21.4032
3686,CA-2015-132626,7/9/2015,7/14/2015,Standard Class,BT-11680,OFF-ST-10003722,98.21,7,0,28.4809
3691,US-2015-131359,10/30/2015,11/2/2015,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954
3692,US-2015-131359,10/30/2015,11/2/2015,Second Class,FA-14230,TEC-CO-10001571,439.992,1,0.2,164.997
3693,US-2015-131359,10/30/2015,11/2/2015,Second Class,FA-14230,TEC-PH-10004531,87.96,5,0.2,30.786
3694,US-2015-131359,10/30/2015,11/2/2015,Second Class,FA-14230,FUR-FU-10003026,15.488,4,0.2,3.6784
3698,CA-2015-151680,11/19/2015,11/21/2015,Second Class,TC-21475,FUR-FU-10000305,141.96,2,0,22.7136
3699,CA-2014-140039,9/13/2014,9/17/2014,Standard Class,ON-18715,OFF-ST-10001034,79.4,5,0.2,5.955
3703,CA-2015-104941,6/13/2015,6/19/2015,Standard Class,DH-13075,OFF-AR-10004269,24.78,6,0,6.9384
3704,CA-2015-104941,6/13/2015,6/19/2015,Standard Class,DH-13075,OFF-BI-10001249,19.14,3,0,8.8044
3705,CA-2015-104941,6/13/2015,6/19/2015,Standard Class,DH-13075,TEC-CO-10004202,899.97,3,0,314.9895
3706,CA-2015-104941,6/13/2015,6/19/2015,Standard Class,DH-13075,OFF-PA-10003363,32.4,5,0,15.552
3708,CA-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,FUR-FU-10001940,6.368,2,0.6,-2.5472
3709,CA-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,OFF-AP-10004336,34.176,3,0.8,-87.1488
3710,CA-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,TEC-AC-10003709,5.544,7,0.2,1.6632
3715,CA-2014-135608,12/8/2014,12/10/2014,Second Class,JK-15625,OFF-PA-10001954,45.68,2,0,21.0128
3716,CA-2014-135608,12/8/2014,12/10/2014,Second Class,JK-15625,FUR-CH-10002602,603.92,5,0.2,45.294
3724,US-2014-169789,12/30/2014,1/4/2015,Standard Class,MF-17665,OFF-BI-10004600,551.985,5,0.7,-459.9875
3730,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,OFF-ST-10004950,41.96,2,0,7.9724
3731,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,OFF-ST-10004123,636.86,7,0,0
3732,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,TEC-PH-10000730,499.99,1,0,129.9974
3733,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,TEC-PH-10000895,1259.93,7,0,327.5818
3734,CA-2015-109575,9/18/2015,9/23/2015,Standard Class,KH-16630,OFF-BI-10000962,65.08,4,0,31.8892
3745,CA-2014-113047,10/24/2014,10/24/2014,Same Day,AP-10915,OFF-FA-10002763,11.85,3,0,3.792
3759,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,OFF-AR-10003602,11.68,2,0,5.4896
3760,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,OFF-SU-10004782,16.9,2,0,5.07
3761,CA-2015-167745,9/18/2015,9/23/2015,Standard Class,GB-14530,FUR-FU-10001591,24.4,2,0,10.248
3768,CA-2015-103205,12/8/2015,12/10/2015,Second Class,JJ-15760,TEC-PH-10004896,119.96,5,0.2,11.996
3769,CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,FUR-CH-10000988,1013.832,9,0.2,101.3832
3770,CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,OFF-FA-10000490,1.984,2,0.2,0.6696
3773,CA-2014-115357,8/6/2014,8/11/2014,Second Class,RF-19735,TEC-AC-10000023,62.91,3,0,22.6476
3774,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,OFF-FA-10001332,6.912,3,0.2,2.3328
3775,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,TEC-AC-10002001,383.976,3,0.2,81.5949
3776,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,OFF-PA-10000029,10.368,2,0.2,3.6288
3777,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,TEC-AC-10001874,335.944,7,0.2,41.993
3778,CA-2015-107937,5/3/2015,5/8/2015,Standard Class,JB-16045,FUR-FU-10002298,665.88,6,0,106.5408
3781,CA-2014-149643,11/16/2014,11/20/2014,Standard Class,RH-19510,TEC-PH-10000038,273.96,2,0,10.9584
3782,CA-2015-135314,7/9/2015,7/14/2015,Second Class,MC-17575,TEC-PH-10003072,269.982,3,0.4,40.4973
3791,CA-2014-107139,7/5/2014,7/11/2014,Standard Class,DP-13390,OFF-BI-10001670,180.96,6,0.2,67.86
3792,CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,OFF-BI-10000343,4.419,3,0.7,-3.3879
3793,CA-2015-111325,2/27/2015,2/28/2015,First Class,BT-11395,OFF-AR-10002257,16.032,6,0.2,2.2044
3794,CA-2015-163762,11/27/2015,12/1/2015,Standard Class,JE-15475,OFF-AR-10001915,29.79,3,0,12.5118
3795,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,OFF-ST-10003692,57.23,1,0,14.3075
3796,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,FUR-TA-10003469,333,3,0.2,-16.65
3797,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,OFF-AR-10003179,36.44,4,0,12.0252
3807,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,OFF-AR-10001246,11.76,5,0.2,1.323
3808,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,OFF-BI-10003291,5.238,2,0.7,-4.0158
3809,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,OFF-BI-10002799,4.662,3,0.7,-3.7296
3810,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,FUR-CH-10003298,523.92,5,0.2,-72.039
3811,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,TEC-PH-10000441,100.792,1,0.2,10.0792
3812,CA-2015-113628,11/12/2015,11/19/2015,Standard Class,AH-10690,FUR-CH-10004477,146.136,3,0.2,16.4403
3814,CA-2015-103961,11/5/2015,11/9/2015,Standard Class,NG-18430,OFF-LA-10004484,19.824,6,0.2,6.4428
3817,CA-2015-102582,9/15/2015,9/19/2015,Standard Class,NW-18400,FUR-TA-10003569,801.96,2,0,200.49
3818,CA-2015-102582,9/15/2015,9/19/2015,Standard Class,NW-18400,TEC-PH-10003187,59.97,3,0,0
3819,CA-2015-102582,9/15/2015,9/19/2015,Standard Class,NW-18400,FUR-CH-10004853,1056.86,7,0,306.4894
3824,CA-2015-140984,9/14/2015,9/18/2015,Standard Class,CC-12685,OFF-ST-10000585,991.2,6,0,257.712
3825,CA-2015-140984,9/14/2015,9/18/2015,Standard Class,CC-12685,TEC-CO-10001571,879.984,2,0.2,329.994
3826,CA-2015-140984,9/14/2015,9/18/2015,Standard Class,CC-12685,OFF-BI-10002012,12.96,9,0.2,4.536
3827,CA-2014-132801,10/7/2014,10/12/2014,Standard Class,JG-15805,OFF-ST-10001228,107.44,10,0.2,10.744
3832,US-2015-111927,11/14/2015,11/19/2015,Standard Class,LS-17230,FUR-FU-10004017,76.14,3,0,26.649
3833,US-2015-111927,11/14/2015,11/19/2015,Standard Class,LS-17230,OFF-BI-10002571,19.96,2,0,9.3812
3834,CA-2014-105984,11/24/2014,11/24/2014,Same Day,MY-18295,TEC-PH-10000560,1049.97,5,0.4,-209.994
3835,CA-2014-105984,11/24/2014,11/24/2014,Same Day,MY-18295,FUR-CH-10000847,611.058,3,0.3,-34.9176
3836,CA-2014-100363,4/8/2014,4/15/2014,Standard Class,JM-15655,OFF-FA-10000611,2.368,2,0.2,0.8288
3837,CA-2014-100363,4/8/2014,4/15/2014,Standard Class,JM-15655,OFF-PA-10004733,19.008,3,0.2,6.8904
3838,CA-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,TEC-PH-10001363,911.984,2,0.2,113.998
3839,CA-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,FUR-CH-10003312,674.352,3,0.2,-109.5822
3840,CA-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,FUR-FU-10004018,134.01,9,0,36.1827
3841,CA-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,TEC-AC-10004814,170.97,3,0,70.0977
3842,US-2014-109162,6/8/2014,6/12/2014,Standard Class,KE-16420,FUR-CH-10002647,170.352,3,0.2,10.647
3843,CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-BI-10004140,7.184,2,0.2,2.245
3844,CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-SU-10002301,6.28,2,0,0.0628
3845,CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-SU-10000646,480.74,2,0,14.4222
3846,CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,FUR-BO-10001337,616.998,6,0.15,-36.294
3847,CA-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-ST-10003442,141.4,5,0,38.178
3851,CA-2015-142377,12/4/2015,12/9/2015,Standard Class,MS-17980,OFF-PA-10001970,85.96,7,0,40.4012
3852,CA-2015-127593,9/21/2015,9/21/2015,Same Day,DH-13675,FUR-FU-10004006,85.3,2,0,14.501
3859,CA-2014-140816,12/20/2014,12/20/2014,Same Day,TC-21295,TEC-AC-10001539,447.944,7,0.2,89.5888
3862,CA-2014-135755,5/3/2014,5/10/2014,Standard Class,NC-18415,OFF-BI-10004828,40.176,3,0.2,14.5638
3863,CA-2014-135755,5/3/2014,5/10/2014,Standard Class,NC-18415,OFF-BI-10003981,10.896,3,0.2,3.9498
3865,CA-2015-157133,11/28/2015,12/3/2015,Standard Class,LC-16885,FUR-FU-10004904,151.96,5,0.6,-182.352
3866,CA-2014-124709,7/27/2014,7/29/2014,Second Class,GW-14605,TEC-AC-10002842,238,2,0,38.08
3868,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,TEC-AC-10000710,148.32,9,0,63.7776
3869,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,FUR-CH-10004495,240.784,1,0.2,27.0882
3870,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,FUR-CH-10004540,191.968,7,0.2,16.7972
3871,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,OFF-PA-10004971,11.56,2,0,5.6644
3872,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,OFF-EN-10002600,11.8,4,0,5.664
3873,CA-2015-132486,10/23/2015,10/27/2015,Second Class,JF-15355,FUR-CH-10001854,842.352,3,0.2,42.1176
3879,CA-2014-151001,4/5/2014,4/7/2014,First Class,JG-15805,OFF-ST-10003455,49.632,4,0.2,3.7224
3880,CA-2014-151001,4/5/2014,4/7/2014,First Class,JG-15805,OFF-ST-10001031,52.096,4,0.2,3.9072
3881,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,OFF-PA-10002245,9.568,2,0.2,2.99
3882,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,OFF-ST-10004804,82.368,2,0.2,-19.5624
3883,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,FUR-FU-10004904,364.704,6,0.2,-36.4704
3884,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,FUR-FU-10002396,40.256,4,0.2,11.0704
3885,CA-2014-152849,7/5/2014,7/12/2014,Standard Class,DW-13195,OFF-AR-10002833,4.368,3,0.2,0.3822
3888,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,OFF-AR-10004511,8.56,2,0,2.6536
3889,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,TEC-PH-10001425,239.97,3,0,67.1916
3890,CA-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,OFF-ST-10001490,356.94,2,0,107.082
